selling_price,km_driven,transmission,owner,car_age,brand_popularity,km_per_year,age_km_interaction,popularity_x_age,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,brand_Audi,brand_BMW,brand_Chevrolet,brand_Daewoo,brand_Datsun,brand_Fiat,brand_Force,brand_Ford,brand_Honda,brand_Hyundai,brand_Mahindra,brand_Maruti,brand_Mercedes-Benz,brand_Mitsubishi,brand_Nissan,brand_OpelCorsa,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,city_Chennai,city_Delhi,city_Hyderabad,city_Mumbai,city_Pune
90000,43826,0,2,19,59.64,2191.3,832694,1133.16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
535000,55838,0,1,10,79.62,5076.181818181818,558380,796.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
195000,112880,0,1,19,59.64,5644.0,2144720,1133.16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
140000,90000,0,3,15,47.83,5625.0,1350000,717.4499999999999,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
350000,40000,0,1,14,29.68,2666.6666666666665,560000,415.52,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
425000,66000,0,1,13,79.62,4714.285714285715,858000,1035.06,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
300000,30300,0,1,9,64.15,3030.0,272700,577.35,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
340000,85000,0,2,13,48.0,6071.428571428572,1105000,624.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
250000,80659,0,1,17,59.64,4481.055555555556,1371203,1013.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170000,81324,0,1,18,40.17,4280.210526315789,1463832,723.0600000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
315000,127884,0,1,13,82.47,9134.57142857143,1662492,1072.11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
200000,50000,0,1,11,40.17,4166.666666666667,550000,441.87,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300000,25000,0,1,10,40.17,2272.7272727272725,250000,401.70000000000005,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
300000,66755,0,1,11,82.47,5562.916666666667,734305,907.17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
380000,123084,0,1,13,82.47,8791.714285714286,1600092,1072.11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
310000,95851,0,1,13,82.47,6846.5,1246063,1072.11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260000,50000,0,1,16,59.64,2941.176470588235,800000,954.24,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150000,50000,0,2,18,59.64,2631.5789473684213,900000,1073.52,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
85000,60000,0,2,20,59.64,2857.1428571428573,1200000,1192.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
280000,15000,0,2,11,59.64,1250.0,165000,656.04,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
850000,40000,0,1,10,74.81,3636.3636363636365,400000,748.1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
375000,20000,0,2,9,69.28,2000.0,180000,623.52,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
125000,120000,0,3,20,79.62,5714.285714285715,2400000,1592.4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
250000,110000,0,1,14,40.17,7333.333333333333,1540000,562.38,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
220000,70000,0,1,15,79.62,4375.0,1050000,1194.3000000000002,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
110000,110000,0,2,16,47.83,6470.588235294118,1760000,765.28,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150000,84000,0,2,19,79.62,4200.0,1596000,1512.7800000000002,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
220000,40000,0,1,9,69.28,4000.0,360000,623.52,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
75000,96000,0,2,20,59.64,4571.428571428572,1920000,1192.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
100000,20000,0,1,17,47.83,1111.111111111111,340000,813.11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
380000,15000,0,1,10,48.87,1363.6363636363637,150000,488.7,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
100000,50000,0,1,19,79.62,2500.0,950000,1512.7800000000002,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
480000,80000,0,2,16,48.0,4705.882352941177,1280000,768.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
300000,124000,0,1,14,74.74,8266.666666666666,1736000,1046.36,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
190000,70000,0,1,13,40.17,5000.0,910000,522.21,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190000,130000,0,2,14,48.87,8666.666666666666,1820000,684.18,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
650000,19014,0,1,9,48.87,1901.4,171126,439.83,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
300000,23262,0,1,17,74.74,1292.3333333333333,395454,1270.58,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
700000,29600,0,1,10,48.87,2690.909090909091,296000,488.7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
310000,35925,0,1,11,79.62,2993.75,395175,875.82,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
500000,12000,0,1,8,59.64,1333.3333333333333,96000,477.12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
415000,40771,0,1,13,74.74,2912.214285714286,530023,971.6199999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
395000,30500,1,2,11,59.64,2541.6666666666665,335500,656.04,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
430000,42000,0,2,12,74.74,3230.769230769231,504000,896.8799999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
215000,55800,0,2,19,74.74,2790.0,1060200,1420.06,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
550000,66569,0,1,12,64.15,5120.692307692308,798828,769.8000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
415000,81358,0,1,12,48.0,6258.307692307692,976296,576.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
450000,82695,0,1,11,48.0,6891.25,909645,528.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
285000,68293,0,2,12,48.87,5253.307692307692,819516,586.4399999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
580000,32000,1,1,10,82.47,2909.090909090909,320000,824.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1200000,60000,0,1,8,79.62,6666.666666666667,480000,636.96,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
78000,64700,0,1,20,59.64,3080.9523809523807,1294000,1192.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
400000,88470,0,1,10,47.83,8042.727272727273,884700,478.29999999999995,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
850000,75000,0,1,10,79.62,6818.181818181818,750000,796.2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
450000,120000,0,2,13,48.0,8571.42857142857,1560000,624.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
780000,70000,0,1,9,74.74,7000.0,630000,672.66,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
350000,1000,0,1,6,59.64,142.85714285714286,6000,357.84000000000003,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285000,120000,0,2,13,74.81,8571.42857142857,1560000,972.53,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
525000,98000,0,1,11,48.0,8166.666666666667,1078000,528.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
550000,90000,0,2,12,59.64,6923.076923076923,1080000,715.6800000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
580000,70000,0,1,8,48.0,7777.777777777777,560000,384.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
75000,25000,0,3,13,47.83,1785.7142857142858,325000,621.79,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
185000,60000,0,3,17,47.83,3333.3333333333335,1020000,813.11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
110000,90000,0,4,19,59.64,4500.0,1710000,1133.16,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
350000,110000,0,2,16,48.0,6470.588235294118,1760000,768.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
60000,126000,0,2,21,40.17,5727.272727272727,2646000,843.57,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
695000,70000,0,1,8,74.81,7777.777777777777,560000,598.48,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
135000,74183,0,2,19,59.64,3709.15,1409477,1133.16,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
640000,70000,0,2,11,74.81,5833.333333333333,770000,822.9100000000001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
160000,90000,0,1,12,59.64,6923.076923076923,1080000,715.6800000000001,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80000,46000,0,2,22,47.83,2000.0,1012000,1052.26,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
340000,110000,0,2,13,59.64,7857.142857142857,1430000,775.32,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
110000,80000,0,2,14,59.64,5333.333333333333,1120000,834.96,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
250000,90000,0,2,13,47.83,6428.571428571428,1170000,621.79,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
250000,1,0,2,12,74.81,0.07692307692307693,12,897.72,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240000,70000,0,4,13,59.64,5000.0,910000,775.32,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
225000,120000,0,2,19,74.81,6000.0,2280000,1421.39,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275000,60000,0,2,11,59.64,5000.0,660000,656.04,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
320000,120000,0,2,14,47.83,8000.0,1680000,669.62,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
75000,120000,0,1,18,59.64,6315.789473684211,2160000,1073.52,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
85000,50000,0,2,19,47.83,2500.0,950000,908.77,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
90000,120000,0,1,17,47.83,6666.666666666667,2040000,813.11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
85000,80000,0,2,19,59.64,4000.0,1520000,1133.16,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
350000,80000,0,2,18,74.81,4210.526315789473,1440000,1346.58,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
355000,100000,1,2,17,72.62,5555.555555555556,1700000,1234.54,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
619000,1500,0,1,6,59.64,214.28571428571428,9000,357.84000000000003,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
55000,100000,0,2,20,47.83,4761.9047619047615,2000000,956.5999999999999,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
95000,83411,0,1,20,48.87,3971.9523809523807,1668220,977.4,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
300000,120000,0,2,15,48.0,7500.0,1800000,720.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
81000,83411,0,1,20,48.87,3971.9523809523807,1668220,977.4,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1000000,80000,1,2,11,72.62,6666.666666666667,880000,798.82,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
925000,50000,0,1,7,59.64,6250.0,350000,417.48,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
450000,40000,0,1,11,74.81,3333.3333333333335,440000,822.9100000000001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
600000,13270,0,1,12,74.81,1020.7692307692307,159240,897.72,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
85000,100000,1,3,20,79.62,4761.9047619047615,2000000,1592.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
700000,50000,0,1,10,74.81,4545.454545454545,500000,748.1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
486000,26500,0,1,9,79.62,2650.0,238500,716.58,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400000,90000,0,1,13,59.64,6428.571428571428,1170000,775.32,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
120000,100000,0,3,18,48.87,5263.1578947368425,1800000,879.66,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
275000,35000,0,1,8,59.64,3888.8888888888887,280000,477.12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
580000,57000,0,1,10,79.62,5181.818181818182,570000,796.2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
375000,70000,0,1,11,59.64,5833.333333333333,770000,656.04,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
229999,100000,0,3,11,59.64,8333.333333333334,1100000,656.04,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
110000,88000,0,2,16,59.64,5176.470588235294,1408000,954.24,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
600000,60000,0,1,9,59.64,6000.0,540000,536.76,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
120000,76000,0,2,17,59.64,4222.222222222223,1292000,1013.88,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
200000,100000,0,2,16,48.87,5882.35294117647,1600000,781.92,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
450000,110000,0,2,14,79.62,7333.333333333333,1540000,1114.68,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
550000,80000,0,2,14,79.62,5333.333333333333,1120000,1114.68,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
220000,80000,0,2,14,59.64,5333.333333333333,1120000,834.96,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40000,30000,0,1,25,59.64,1153.8461538461538,750000,1491.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300000,20000,1,1,9,64.15,2000.0,180000,577.35,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
630000,40000,0,1,8,74.81,4444.444444444444,320000,598.48,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
610000,40000,0,2,9,59.64,4000.0,360000,536.76,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
660000,7000,0,2,7,79.62,875.0,49000,557.34,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
220000,80000,0,2,14,59.64,5333.333333333333,1120000,834.96,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
138000,90000,0,2,15,29.68,5625.0,1350000,445.2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
210000,13770,0,1,13,29.68,983.5714285714286,179010,385.84,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
125000,34000,0,1,21,59.64,1545.4545454545455,714000,1252.44,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125000,102000,0,1,18,59.64,5368.421052631579,1836000,1073.52,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
725000,110000,0,1,12,82.47,8461.538461538461,1320000,989.64,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170000,90000,0,2,15,59.64,5625.0,1350000,894.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1200000,70000,0,3,11,74.74,5833.333333333333,770000,822.14,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
70000,90000,0,2,23,59.64,3750.0,2070000,1371.72,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
100000,70000,0,2,19,59.64,3500.0,1330000,1133.16,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
300000,80000,0,2,20,82.47,3809.5238095238096,1600000,1649.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
450000,100000,0,2,13,59.64,7142.857142857143,1300000,775.32,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
530000,100000,0,1,11,59.64,8333.333333333334,1100000,656.04,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
100000,143000,0,3,19,59.64,7150.0,2717000,1133.16,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
350000,115000,0,2,16,82.47,6764.705882352941,1840000,1319.52,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
165000,100000,0,2,15,47.83,6250.0,1500000,717.4499999999999,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
475000,120000,0,2,7,59.64,15000.0,840000,417.48,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
350000,42000,0,1,13,74.81,3000.0,546000,972.53,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
229999,38000,0,1,10,64.15,3454.5454545454545,380000,641.5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
800000,35000,0,1,8,82.47,3888.8888888888887,280000,659.76,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
475000,120000,0,2,12,59.64,9230.76923076923,1440000,715.6800000000001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
425000,136906,0,1,12,29.68,10531.23076923077,1642872,356.15999999999997,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
660000,97000,0,2,11,59.64,8083.333333333333,1067000,656.04,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
610000,10000,1,1,7,82.47,1250.0,70000,577.29,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
240000,50000,0,3,13,82.47,3571.4285714285716,650000,1072.11,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
70000,60000,0,2,21,59.64,2727.2727272727275,1260000,1252.44,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
550000,120000,0,1,15,74.74,7500.0,1800000,1121.1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
